tmean,j_day
20.4,916
20.4,917
20.4,918
20.4,919
20.4,920
20.4,921
20.4,922
20.4,923
20.4,924
20.4,925
20.4,926
20.4,927
20.4,928
20.4,929
20.4,930
20.4,931
20.4,932
20.4,933
20.4,934
20.4,935
20.4,936
20.4,937
20.4,938
20.4,939
20.4,940
20.4,941
20.4,942
19.5,943
19.5,944
19.5,945
19.5,946
19.5,947
19.5,948
19.5,949
19.5,950
19.5,951
19.5,952
19.5,953
19.5,954
19.5,955
19.5,956
19.5,957
19.5,958
19.5,959
19.5,960
19.5,961
19.5,962
19.5,963
19.5,964
19.5,965
19.5,966
19.5,967
19.5,968
19.5,969
19.5,970
19.5,971
19.5,972
19.5,973
15.3,974
15.3,975
15.3,976
15.3,977
15.3,978
15.3,979
15.3,980
15.3,981
15.3,982
15.3,983
15.3,984
15.3,985
15.3,986
15.3,987
15.3,988
15.3,989
15.3,990
15.3,991
15.3,992
15.3,993
15.3,994
15.3,995
15.3,996
15.3,997
15.3,998
15.3,999
15.3,1000
15.3,1001
15.3,1002
15.3,1003
9.1,1004
9.1,1005
9.1,1006
9.1,1007
9.1,1008
9.1,1009
9.1,1010
9.1,1011
9.1,1012
9.1,1013
9.1,1014
9.1,1015
9.1,1016
9.1,1017
9.1,1018
9.1,1019
9.1,1020
9.1,1021
9.1,1022
9.1,1023
9.1,1024
9.1,1025
9.1,1026
9.1,1027
9.1,1028
9.1,1029
9.1,1030
9.1,1031
9.1,1032
9.1,1033
9.1,1034
3.1,1035
3.1,1036
3.1,1037
3.1,1038
3.1,1039
3.1,1040
3.1,1041
3.1,1042
3.1,1043
3.1,1044
3.1,1045
3.1,1046
3.1,1047
3.1,1048
3.1,1049
3.1,1050
3.1,1051
3.1,1052
3.1,1053
3.1,1054
3.1,1055
3.1,1056
3.1,1057
3.1,1058
3.1,1059
3.1,1060
3.1,1061
3.1,1062
3.1,1063
3.1,1064
-2.9,1065
-2.9,1066
-2.9,1067
-2.9,1068
-2.9,1069
-2.9,1070
-2.9,1071
-2.9,1072
-2.9,1073
-2.9,1074
-2.9,1075
-2.9,1076
-2.9,1077
-2.9,1078
-2.9,1079
-2.9,1080
-2.9,1081
-2.9,1082
-2.9,1083
-2.9,1084
-2.9,1085
-2.9,1086
-2.9,1087
-2.9,1088
-2.9,1089
-2.9,1090
-2.9,1091
-2.9,1092
-2.9,1093
-2.9,1094
-2.9,1095
-6,1096
-6,1097
-6,1098
-6,1099
-6,1100
-6,1101
-6,1102
-6,1103
-6,1104
-6,1105
-6,1106
-6,1107
-6,1108
-6,1109
-6,1110
-6,1111
-6,1112
-6,1113
-6,1114
-6,1115
-6,1116
-6,1117
-6,1118
-6,1119
-6,1120
-6,1121
-6,1122
-6,1123
-6,1124
-6,1125
-6,1126
-5.7,1127
-5.7,1128
-5.7,1129
-5.7,1130
-5.7,1131
-5.7,1132
-5.7,1133
-5.7,1134
-5.7,1135
-5.7,1136
-5.7,1137
-5.7,1138
-5.7,1139
-5.7,1140
-5.7,1141
-5.7,1142
-5.7,1143
-5.7,1144
-5.7,1145
-5.7,1146
-5.7,1147
-5.7,1148
-5.7,1149
-5.7,1150
-5.7,1151
-5.7,1152
-5.7,1153
-5.7,1154
-0.5,1155
-0.5,1156
-0.5,1157
-0.5,1158
-0.5,1159
-0.5,1160
-0.5,1161
-0.5,1162
-0.5,1163
-0.5,1164
-0.5,1165
-0.5,1166
-0.5,1167
-0.5,1168
-0.5,1169
-0.5,1170
-0.5,1171
-0.5,1172
-0.5,1173
-0.5,1174
-0.5,1175
-0.5,1176
-0.5,1177
-0.5,1178
-0.5,1179
-0.5,1180
-0.5,1181
-0.5,1182
-0.5,1183
-0.5,1184
-0.5,1185
6.2,1186
6.2,1187
6.2,1188
6.2,1189
6.2,1190
6.2,1191
6.2,1192
6.2,1193
6.2,1194
6.2,1195
6.2,1196
6.2,1197
6.2,1198
6.2,1199
6.2,1200
6.2,1201
6.2,1202
6.2,1203
6.2,1204
6.2,1205
6.2,1206
6.2,1207
6.2,1208
6.2,1209
6.2,1210
6.2,1211
6.2,1212
6.2,1213
6.2,1214
6.2,1215
12.9,1216
12.9,1217
12.9,1218
12.9,1219
12.9,1220
12.9,1221
12.9,1222
12.9,1223
12.9,1224
12.9,1225
12.9,1226
12.9,1227
12.9,1228
12.9,1229
12.9,1230
12.9,1231
12.9,1232
12.9,1233
12.9,1234
12.9,1235
12.9,1236
12.9,1237
12.9,1238
12.9,1239
12.9,1240
12.9,1241
12.9,1242
12.9,1243
12.9,1244
12.9,1245
12.9,1246
18,1247
18,1248
18,1249
18,1250
18,1251
18,1252
18,1253
18,1254
18,1255
18,1256
18,1257
18,1258
18,1259
18,1260
18,1261
18,1262
18,1263
18,1264
18,1265
18,1266
18,1267
18,1268
18,1269
18,1270
18,1271
18,1272
18,1273
18,1274
18,1275
18,1276
20.4,1277
20.4,1278
20.4,1279
20.4,1280
20.4,1281
20.4,1282
20.4,1283
20.4,1284
20.4,1285
20.4,1286
20.4,1287
20.4,1288
20.4,1289
20.4,1290
20.4,1291
20.4,1292
20.4,1293
20.4,1294
20.4,1295
20.4,1296
20.4,1297
20.4,1298
20.4,1299
20.4,1300
20.4,1301
20.4,1302
20.4,1303
20.4,1304
20.4,1305
20.4,1306
20.4,1307
19.5,1308
19.5,1309
19.5,1310
19.5,1311
19.5,1312
19.5,1313
19.5,1314
19.5,1315
19.5,1316
19.5,1317
19.5,1318
19.5,1319
19.5,1320
19.5,1321
19.5,1322
19.5,1323
19.5,1324
19.5,1325
19.5,1326
19.5,1327
19.5,1328
19.5,1329
19.5,1330
19.5,1331
19.5,1332
19.5,1333
19.5,1334
19.5,1335
19.5,1336
19.5,1337
19.5,1338
15.3,1339
15.3,1340
15.3,1341
15.3,1342
15.3,1343
15.3,1344
15.3,1345
15.3,1346
15.3,1347
15.3,1348
15.3,1349
15.3,1350
15.3,1351
15.3,1352
15.3,1353
15.3,1354
15.3,1355
15.3,1356
15.3,1357
15.3,1358
15.3,1359
15.3,1360
15.3,1361
15.3,1362
15.3,1363
15.3,1364
15.3,1365
15.3,1366
15.3,1367
15.3,1368
9.1,1369
9.1,1370
9.1,1371
9.1,1372
9.1,1373
9.1,1374
9.1,1375
9.1,1376
9.1,1377
9.1,1378
9.1,1379
9.1,1380
9.1,1381
9.1,1382
9.1,1383
9.1,1384
9.1,1385
9.1,1386
9.1,1387
9.1,1388
9.1,1389
9.1,1390
9.1,1391
9.1,1392
9.1,1393
9.1,1394
9.1,1395
9.1,1396
9.1,1397
9.1,1398
9.1,1399
3.1,1400
3.1,1401
3.1,1402
3.1,1403
3.1,1404
3.1,1405
3.1,1406
3.1,1407
3.1,1408
3.1,1409
3.1,1410
3.1,1411
3.1,1412
3.1,1413
3.1,1414
3.1,1415
3.1,1416
3.1,1417
3.1,1418
3.1,1419
3.1,1420
3.1,1421
3.1,1422
3.1,1423
3.1,1424
3.1,1425
3.1,1426
3.1,1427
3.1,1428
3.1,1429
-2.9,1430
-2.9,1431
-2.9,1432
-2.9,1433
-2.9,1434
-2.9,1435
-2.9,1436
-2.9,1437
-2.9,1438
-2.9,1439
-2.9,1440
-2.9,1441
-2.9,1442
-2.9,1443
-2.9,1444
-2.9,1445
-2.9,1446
-2.9,1447
-2.9,1448
-2.9,1449
-2.9,1450
-2.9,1451
-2.9,1452
-2.9,1453
-2.9,1454
-2.9,1455
-2.9,1456
-2.9,1457
-2.9,1458
-2.9,1459
-2.9,1460
-6,1461
-6,1462
-6,1463
-6,1464
-6,1465
-6,1466
-6,1467
-6,1468
-6,1469
-6,1470
-6,1471
-6,1472
-6,1473
-6,1474
-6,1475
-6,1476
-6,1477
-6,1478
-6,1479
-6,1480
-6,1481
-6,1482
-6,1483
-6,1484
-6,1485
-6,1486
-6,1487
-6,1488
-6,1489
-6,1490
-6,1491
-5.7,1492
-5.7,1493
-5.7,1494
-5.7,1495
-5.7,1496
-5.7,1497
-5.7,1498
-5.7,1499
-5.7,1500
-5.7,1501
-5.7,1502
-5.7,1503
-5.7,1504
-5.7,1505
-5.7,1506
-5.7,1507
-5.7,1508
-5.7,1509
-5.7,1510
-5.7,1511
-5.7,1512
-5.7,1513
-5.7,1514
-5.7,1515
-5.7,1516
-5.7,1517
-5.7,1518
-5.7,1519
-0.5,1520
-0.5,1521
-0.5,1522
-0.5,1523
-0.5,1524
-0.5,1525
-0.5,1526
-0.5,1527
-0.5,1528
-0.5,1529
-0.5,1530
-0.5,1531
-0.5,1532
-0.5,1533
-0.5,1534
-0.5,1535
-0.5,1536
-0.5,1537
-0.5,1538
-0.5,1539
-0.5,1540
-0.5,1541
-0.5,1542
-0.5,1543
-0.5,1544
-0.5,1545
-0.5,1546
-0.5,1547
-0.5,1548
-0.5,1549
-0.5,1550
6.2,1551
6.2,1552
6.2,1553
6.2,1554
6.2,1555
6.2,1556
6.2,1557
6.2,1558
6.2,1559
6.2,1560
6.2,1561
6.2,1562
6.2,1563
6.2,1564
6.2,1565
6.2,1566
6.2,1567
6.2,1568
6.2,1569
6.2,1570
6.2,1571
6.2,1572
6.2,1573
6.2,1574
6.2,1575
6.2,1576
6.2,1577
6.2,1578
6.2,1579
6.2,1580
12.9,1581
12.9,1582
12.9,1583
12.9,1584
12.9,1585
12.9,1586
12.9,1587
12.9,1588
12.9,1589
12.9,1590
12.9,1591
12.9,1592
12.9,1593
12.9,1594
12.9,1595
12.9,1596
12.9,1597
12.9,1598
12.9,1599
12.9,1600
12.9,1601
12.9,1602
12.9,1603
12.9,1604
12.9,1605
12.9,1606
12.9,1607
12.9,1608
12.9,1609
12.9,1610
12.9,1611
18,1612
18,1613
18,1614
18,1615
18,1616
18,1617
18,1618
18,1619
18,1620
18,1621
18,1622
18,1623
18,1624
18,1625
18,1626
18,1627
18,1628
18,1629
18,1630
18,1631
18,1632
18,1633
18,1634
18,1635
18,1636
18,1637
18,1638
18,1639
18,1640
18,1641
20.4,1642
20.4,1643
20.4,1644
20.4,1645
20.4,1646
20.4,1647
20.4,1648
20.4,1649
20.4,1650
20.4,1651
20.4,1652
20.4,1653
20.4,1654
20.4,1655
20.4,1656
20.4,1657
20.4,1658
20.4,1659
20.4,1660
20.4,1661
20.4,1662
20.4,1663
20.4,1664
20.4,1665
20.4,1666
20.4,1667
20.4,1668
20.4,1669
20.4,1670
20.4,1671
20.4,1672
19.5,1673
19.5,1674
19.5,1675
19.5,1676
19.5,1677
19.5,1678
19.5,1679
19.5,1680
19.5,1681
19.5,1682
19.5,1683
19.5,1684
19.5,1685
19.5,1686
19.5,1687
19.5,1688
19.5,1689
19.5,1690
19.5,1691
19.5,1692
19.5,1693
19.5,1694
19.5,1695
19.5,1696
19.5,1697
19.5,1698
19.5,1699
19.5,1700
19.5,1701
19.5,1702
19.5,1703
15.3,1704
15.3,1705
15.3,1706
15.3,1707
15.3,1708
15.3,1709
15.3,1710
15.3,1711
15.3,1712
15.3,1713
15.3,1714
15.3,1715
15.3,1716
15.3,1717
15.3,1718
15.3,1719
15.3,1720
15.3,1721
15.3,1722
15.3,1723
15.3,1724
15.3,1725
15.3,1726
15.3,1727
15.3,1728
15.3,1729
15.3,1730
15.3,1731
15.3,1732
15.3,1733
9.1,1734
9.1,1735
9.1,1736
9.1,1737
9.1,1738
9.1,1739
9.1,1740
9.1,1741
9.1,1742
9.1,1743
9.1,1744
9.1,1745
9.1,1746
9.1,1747
9.1,1748
9.1,1749
9.1,1750
9.1,1751
9.1,1752
9.1,1753
9.1,1754
9.1,1755
9.1,1756
9.1,1757
9.1,1758
9.1,1759
9.1,1760
9.1,1761
9.1,1762
9.1,1763
9.1,1764
3.1,1765
3.1,1766
3.1,1767
3.1,1768
3.1,1769
3.1,1770
3.1,1771
3.1,1772
3.1,1773
3.1,1774
3.1,1775
3.1,1776
3.1,1777
3.1,1778
3.1,1779
3.1,1780
3.1,1781
3.1,1782
3.1,1783
3.1,1784
3.1,1785
3.1,1786
3.1,1787
3.1,1788
3.1,1789
3.1,1790
3.1,1791
3.1,1792
3.1,1793
3.1,1794
-2.9,1795
-2.9,1796
-2.9,1797
-2.9,1798
-2.9,1799
-2.9,1800
-2.9,1801
-2.9,1802
-2.9,1803
-2.9,1804
-2.9,1805
-2.9,1806
-2.9,1807
-2.9,1808
-2.9,1809
-2.9,1810
-2.9,1811
-2.9,1812
-2.9,1813
-2.9,1814
-2.9,1815
-2.9,1816
-2.9,1817
-2.9,1818
-2.9,1819
-2.9,1820
-2.9,1821
-2.9,1822
-2.9,1823
-2.9,1824
-2.9,1825
-6,1826
-6,1827
-6,1828
-6,1829
-6,1830
-6,1831
-6,1832
-6,1833
-6,1834
-6,1835
-6,1836
-6,1837
-6,1838
-6,1839
-6,1840
-6,1841
-6,1842
-6,1843
-6,1844
-6,1845
-6,1846
-6,1847
-6,1848
-6,1849
-6,1850
-6,1851
-6,1852
-6,1853
-6,1854
-6,1855
-6,1856
-5.7,1857
-5.7,1858
-5.7,1859
-5.7,1860
-5.7,1861
-5.7,1862
-5.7,1863
-5.7,1864
-5.7,1865
-5.7,1866
-5.7,1867
-5.7,1868
-5.7,1869
-5.7,1870
-5.7,1871
-5.7,1872
-5.7,1873
-5.7,1874
-5.7,1875
-5.7,1876
-5.7,1877
-5.7,1878
-5.7,1879
-5.7,1880
-5.7,1881
-5.7,1882
-5.7,1883
-5.7,1884
-0.5,1885
-0.5,1886
-0.5,1887
-0.5,1888
-0.5,1889
-0.5,1890
-0.5,1891
-0.5,1892
-0.5,1893
-0.5,1894
-0.5,1895
-0.5,1896
-0.5,1897
-0.5,1898
-0.5,1899
-0.5,1900
-0.5,1901
-0.5,1902
-0.5,1903
-0.5,1904
-0.5,1905
-0.5,1906
-0.5,1907
-0.5,1908
-0.5,1909
-0.5,1910
-0.5,1911
-0.5,1912
-0.5,1913
-0.5,1914
-0.5,1915
6.2,1916
6.2,1917
6.2,1918
6.2,1919
6.2,1920
6.2,1921
6.2,1922
6.2,1923
6.2,1924
6.2,1925
6.2,1926
6.2,1927
6.2,1928
6.2,1929
6.2,1930
6.2,1931
6.2,1932
6.2,1933
6.2,1934
6.2,1935
6.2,1936
6.2,1937
6.2,1938
6.2,1939
6.2,1940
6.2,1941
6.2,1942
6.2,1943
6.2,1944
6.2,1945
12.9,1946
12.9,1947
12.9,1948
12.9,1949
12.9,1950
12.9,1951
12.9,1952
12.9,1953
12.9,1954
12.9,1955
12.9,1956
12.9,1957
12.9,1958
12.9,1959
12.9,1960
12.9,1961
12.9,1962
12.9,1963
12.9,1964
12.9,1965
12.9,1966
12.9,1967
12.9,1968
12.9,1969
12.9,1970
12.9,1971
12.9,1972
12.9,1973
12.9,1974
12.9,1975
12.9,1976
18,1977
18,1978
18,1979
18,1980
18,1981
18,1982
18,1983
18,1984
18,1985
18,1986
18,1987
18,1988
18,1989
18,1990
18,1991
18,1992
18,1993
18,1994
18,1995
18,1996
18,1997
18,1998
18,1999
18,2000
18,2001
18,2002
18,2003
18,2004
18,2005
18,2006
20.4,2007
20.4,2008
20.4,2009
20.4,2010
20.4,2011
20.4,2012
20.4,2013
20.4,2014
20.4,2015
20.4,2016
20.4,2017
20.4,2018
20.4,2019
20.4,2020
20.4,2021
20.4,2022
20.4,2023
20.4,2024
20.4,2025
20.4,2026
20.4,2027
20.4,2028
20.4,2029
20.4,2030
20.4,2031
20.4,2032
20.4,2033
20.4,2034
20.4,2035
20.4,2036
20.4,2037
19.5,2038
19.5,2039
19.5,2040
19.5,2041
19.5,2042
19.5,2043
19.5,2044
19.5,2045
19.5,2046
19.5,2047
19.5,2048
19.5,2049
19.5,2050
19.5,2051
19.5,2052
19.5,2053
19.5,2054
19.5,2055
19.5,2056
19.5,2057
19.5,2058
19.5,2059
19.5,2060
19.5,2061
19.5,2062
19.5,2063
19.5,2064
19.5,2065
19.5,2066
19.5,2067
19.5,2068
15.3,2069
15.3,2070
15.3,2071
15.3,2072
15.3,2073
15.3,2074
15.3,2075
15.3,2076
15.3,2077
15.3,2078
15.3,2079
15.3,2080
15.3,2081
15.3,2082
15.3,2083
15.3,2084
15.3,2085
15.3,2086
15.3,2087
15.3,2088
15.3,2089
15.3,2090
15.3,2091
15.3,2092
15.3,2093
15.3,2094
15.3,2095
15.3,2096
15.3,2097
15.3,2098
9.1,2099
9.1,2100
9.1,2101
9.1,2102
9.1,2103
9.1,2104
9.1,2105
9.1,2106
9.1,2107
9.1,2108
9.1,2109
9.1,2110
9.1,2111
9.1,2112
9.1,2113
9.1,2114
9.1,2115
9.1,2116
9.1,2117
9.1,2118
9.1,2119
9.1,2120
9.1,2121
9.1,2122
9.1,2123
9.1,2124
9.1,2125
9.1,2126
9.1,2127
9.1,2128
9.1,2129
3.1,2130
3.1,2131
3.1,2132
3.1,2133
3.1,2134
3.1,2135
3.1,2136
3.1,2137
3.1,2138
3.1,2139
3.1,2140
3.1,2141
3.1,2142
3.1,2143
3.1,2144
3.1,2145
