tmean,j_day
16.4,244
16.4,245
16.4,246
16.4,247
16.4,248
16.4,249
16.4,250
16.4,251
16.4,252
16.4,253
16.4,254
16.4,255
16.4,256
16.4,257
16.4,258
16.4,259
16.4,260
16.4,261
16.4,262
16.4,263
16.4,264
16.4,265
16.4,266
16.4,267
16.4,268
16.4,269
16.4,270
16.4,271
16.4,272
16.4,273
10.4,274
10.4,275
10.4,276
10.4,277
10.4,278
10.4,279
10.4,280
10.4,281
10.4,282
10.4,283
10.4,284
10.4,285
10.4,286
10.4,287
10.4,288
10.4,289
10.4,290
10.4,291
10.4,292
10.4,293
10.4,294
10.4,295
10.4,296
10.4,297
10.4,298
10.4,299
10.4,300
10.4,301
10.4,302
10.4,303
10.4,304
4.4,305
4.4,306
4.4,307
4.4,308
4.4,309
4.4,310
4.4,311
4.4,312
4.4,313
4.4,314
4.4,315
4.4,316
4.4,317
4.4,318
4.4,319
4.4,320
4.4,321
4.4,322
4.4,323
4.4,324
4.4,325
4.4,326
4.4,327
4.4,328
4.4,329
4.4,330
4.4,331
4.4,332
4.4,333
4.4,334
-1.5,335
-1.5,336
-1.5,337
-1.5,338
-1.5,339
-1.5,340
-1.5,341
-1.5,342
-1.5,343
-1.5,344
-1.5,345
-1.5,346
-1.5,347
-1.5,348
-1.5,349
-1.5,350
-1.5,351
-1.5,352
-1.5,353
-1.5,354
-1.5,355
-1.5,356
-1.5,357
-1.5,358
-1.5,359
-1.5,360
-1.5,361
-1.5,362
-1.5,363
-1.5,364
-1.5,365
-4.9,366
-4.9,367
-4.9,368
-4.9,369
-4.9,370
-4.9,371
-4.9,372
-4.9,373
-4.9,374
-4.9,375
-4.9,376
-4.9,377
-4.9,378
-4.9,379
-4.9,380
-4.9,381
-4.9,382
-4.9,383
-4.9,384
-4.9,385
-4.9,386
-4.9,387
-4.9,388
-4.9,389
-4.9,390
-4.9,391
-4.9,392
-4.9,393
-4.9,394
-4.9,395
-4.9,396
-4.1,397
-4.1,398
-4.1,399
-4.1,400
-4.1,401
-4.1,402
-4.1,403
-4.1,404
-4.1,405
-4.1,406
-4.1,407
-4.1,408
-4.1,409
-4.1,410
-4.1,411
-4.1,412
-4.1,413
-4.1,414
-4.1,415
-4.1,416
-4.1,417
-4.1,418
-4.1,419
-4.1,420
-4.1,421
-4.1,422
-4.1,423
-4.1,424
0.7,425
0.7,426
0.7,427
0.7,428
0.7,429
0.7,430
0.7,431
0.7,432
0.7,433
0.7,434
0.7,435
0.7,436
0.7,437
0.7,438
0.7,439
0.7,440
0.7,441
0.7,442
0.7,443
0.7,444
0.7,445
0.7,446
0.7,447
0.7,448
0.7,449
0.7,450
0.7,451
0.7,452
0.7,453
0.7,454
0.7,455
6.5,456
6.5,457
6.5,458
6.5,459
6.5,460
6.5,461
6.5,462
6.5,463
6.5,464
6.5,465
6.5,466
6.5,467
6.5,468
6.5,469
6.5,470
6.5,471
6.5,472
6.5,473
6.5,474
6.5,475
6.5,476
6.5,477
6.5,478
6.5,479
6.5,480
6.5,481
6.5,482
6.5,483
6.5,484
6.5,485
13.1,486
13.1,487
13.1,488
13.1,489
13.1,490
13.1,491
13.1,492
13.1,493
13.1,494
13.1,495
13.1,496
13.1,497
13.1,498
13.1,499
13.1,500
13.1,501
13.1,502
13.1,503
13.1,504
13.1,505
13.1,506
13.1,507
13.1,508
13.1,509
13.1,510
13.1,511
13.1,512
13.1,513
13.1,514
13.1,515
13.1,516
18.2,517
18.2,518
18.2,519
18.2,520
18.2,521
18.2,522
18.2,523
18.2,524
18.2,525
18.2,526
18.2,527
18.2,528
18.2,529
18.2,530
18.2,531
18.2,532
18.2,533
18.2,534
18.2,535
18.2,536
18.2,537
18.2,538
18.2,539
18.2,540
18.2,541
18.2,542
18.2,543
18.2,544
18.2,545
18.2,546
20.9,547
20.9,548
20.9,549
20.9,550
20.9,551
20.9,552
20.9,553
20.9,554
20.9,555
20.9,556
20.9,557
20.9,558
20.9,559
20.9,560
20.9,561
20.9,562
20.9,563
20.9,564
20.9,565
20.9,566
20.9,567
20.9,568
20.9,569
20.9,570
20.9,571
20.9,572
20.9,573
20.9,574
20.9,575
20.9,576
20.9,577
20.1,578
20.1,579
20.1,580
20.1,581
20.1,582
20.1,583
20.1,584
20.1,585
20.1,586
20.1,587
20.1,588
20.1,589
20.1,590
20.1,591
20.1,592
20.1,593
20.1,594
20.1,595
20.1,596
20.1,597
20.1,598
20.1,599
20.1,600
20.1,601
20.1,602
20.1,603
20.1,604
20.1,605
20.1,606
20.1,607
20.1,608
16.4,609
16.4,610
16.4,611
16.4,612
16.4,613
16.4,614
16.4,615
16.4,616
16.4,617
16.4,618
16.4,619
16.4,620
16.4,621
16.4,622
16.4,623
16.4,624
16.4,625
16.4,626
16.4,627
16.4,628
16.4,629
16.4,630
16.4,631
16.4,632
16.4,633
16.4,634
16.4,635
16.4,636
16.4,637
16.4,638
10.4,639
10.4,640
10.4,641
10.4,642
10.4,643
10.4,644
10.4,645
10.4,646
10.4,647
10.4,648
10.4,649
10.4,650
10.4,651
10.4,652
10.4,653
10.4,654
10.4,655
10.4,656
10.4,657
10.4,658
10.4,659
10.4,660
10.4,661
10.4,662
10.4,663
10.4,664
10.4,665
10.4,666
10.4,667
10.4,668
10.4,669
4.4,670
4.4,671
4.4,672
4.4,673
4.4,674
4.4,675
4.4,676
4.4,677
4.4,678
4.4,679
4.4,680
4.4,681
4.4,682
4.4,683
4.4,684
4.4,685
4.4,686
4.4,687
4.4,688
4.4,689
4.4,690
4.4,691
4.4,692
4.4,693
4.4,694
4.4,695
4.4,696
4.4,697
4.4,698
4.4,699
-1.5,700
-1.5,701
-1.5,702
-1.5,703
-1.5,704
-1.5,705
-1.5,706
-1.5,707
-1.5,708
-1.5,709
-1.5,710
-1.5,711
-1.5,712
-1.5,713
-1.5,714
-1.5,715
-1.5,716
-1.5,717
-1.5,718
-1.5,719
-1.5,720
-1.5,721
-1.5,722
-1.5,723
-1.5,724
-1.5,725
-1.5,726
-1.5,727
-1.5,728
-1.5,729
-1.5,730
-4.9,731
-4.9,732
-4.9,733
-4.9,734
-4.9,735
-4.9,736
-4.9,737
-4.9,738
-4.9,739
-4.9,740
-4.9,741
-4.9,742
-4.9,743
-4.9,744
-4.9,745
-4.9,746
-4.9,747
-4.9,748
-4.9,749
-4.9,750
-4.9,751
-4.9,752
-4.9,753
-4.9,754
-4.9,755
-4.9,756
-4.9,757
-4.9,758
-4.9,759
-4.9,760
-4.9,761
-4.1,762
-4.1,763
-4.1,764
-4.1,765
-4.1,766
-4.1,767
-4.1,768
-4.1,769
-4.1,770
-4.1,771
-4.1,772
-4.1,773
-4.1,774
-4.1,775
-4.1,776
-4.1,777
-4.1,778
-4.1,779
-4.1,780
-4.1,781
-4.1,782
-4.1,783
-4.1,784
-4.1,785
-4.1,786
-4.1,787
-4.1,788
-4.1,789
0.7,790
0.7,791
0.7,792
0.7,793
0.7,794
0.7,795
0.7,796
0.7,797
0.7,798
0.7,799
0.7,800
0.7,801
0.7,802
0.7,803
0.7,804
0.7,805
0.7,806
0.7,807
0.7,808
0.7,809
0.7,810
0.7,811
0.7,812
0.7,813
0.7,814
0.7,815
0.7,816
0.7,817
0.7,818
0.7,819
0.7,820
6.5,821
6.5,822
6.5,823
6.5,824
6.5,825
6.5,826
6.5,827
6.5,828
6.5,829
6.5,830
6.5,831
6.5,832
6.5,833
6.5,834
6.5,835
6.5,836
6.5,837
6.5,838
6.5,839
6.5,840
6.5,841
6.5,842
6.5,843
6.5,844
6.5,845
6.5,846
6.5,847
6.5,848
6.5,849
6.5,850
13.1,851
13.1,852
13.1,853
13.1,854
13.1,855
13.1,856
13.1,857
13.1,858
13.1,859
13.1,860
13.1,861
13.1,862
13.1,863
13.1,864
13.1,865
13.1,866
13.1,867
13.1,868
13.1,869
13.1,870
13.1,871
13.1,872
13.1,873
13.1,874
13.1,875
13.1,876
13.1,877
13.1,878
13.1,879
13.1,880
13.1,881
18.2,882
18.2,883
18.2,884
18.2,885
18.2,886
18.2,887
18.2,888
18.2,889
18.2,890
18.2,891
18.2,892
18.2,893
18.2,894
18.2,895
18.2,896
18.2,897
18.2,898
18.2,899
18.2,900
18.2,901
18.2,902
18.2,903
18.2,904
18.2,905
18.2,906
18.2,907
18.2,908
18.2,909
18.2,910
18.2,911
20.9,912
20.9,913
20.9,914
20.9,915
20.9,916
20.9,917
20.9,918
20.9,919
20.9,920
20.9,921
20.9,922
20.9,923
20.9,924
20.9,925
20.9,926
20.9,927
20.9,928
20.9,929
20.9,930
20.9,931
20.9,932
20.9,933
20.9,934
20.9,935
20.9,936
20.9,937
20.9,938
20.9,939
20.9,940
20.9,941
20.9,942
20.1,943
20.1,944
20.1,945
20.1,946
20.1,947
20.1,948
20.1,949
20.1,950
20.1,951
20.1,952
20.1,953
20.1,954
20.1,955
20.1,956
20.1,957
20.1,958
20.1,959
20.1,960
20.1,961
20.1,962
20.1,963
20.1,964
20.1,965
20.1,966
20.1,967
20.1,968
20.1,969
20.1,970
20.1,971
20.1,972
20.1,973
16.4,974
16.4,975
16.4,976
16.4,977
16.4,978
16.4,979
16.4,980
16.4,981
16.4,982
16.4,983
16.4,984
16.4,985
16.4,986
16.4,987
16.4,988
16.4,989
16.4,990
16.4,991
16.4,992
16.4,993
16.4,994
16.4,995
16.4,996
16.4,997
16.4,998
16.4,999
16.4,1000
16.4,1001
16.4,1002
16.4,1003
10.4,1004
10.4,1005
10.4,1006
10.4,1007
10.4,1008
10.4,1009
10.4,1010
10.4,1011
10.4,1012
10.4,1013
10.4,1014
10.4,1015
10.4,1016
10.4,1017
10.4,1018
10.4,1019
10.4,1020
10.4,1021
10.4,1022
10.4,1023
10.4,1024
10.4,1025
10.4,1026
10.4,1027
10.4,1028
10.4,1029
10.4,1030
10.4,1031
10.4,1032
10.4,1033
10.4,1034
4.4,1035
4.4,1036
4.4,1037
4.4,1038
4.4,1039
4.4,1040
4.4,1041
4.4,1042
4.4,1043
4.4,1044
4.4,1045
4.4,1046
4.4,1047
4.4,1048
4.4,1049
4.4,1050
4.4,1051
4.4,1052
4.4,1053
4.4,1054
4.4,1055
4.4,1056
4.4,1057
4.4,1058
4.4,1059
4.4,1060
4.4,1061
4.4,1062
4.4,1063
4.4,1064
-1.5,1065
-1.5,1066
-1.5,1067
-1.5,1068
-1.5,1069
-1.5,1070
-1.5,1071
-1.5,1072
-1.5,1073
-1.5,1074
-1.5,1075
-1.5,1076
-1.5,1077
-1.5,1078
-1.5,1079
-1.5,1080
-1.5,1081
-1.5,1082
-1.5,1083
-1.5,1084
-1.5,1085
-1.5,1086
-1.5,1087
-1.5,1088
-1.5,1089
-1.5,1090
-1.5,1091
-1.5,1092
-1.5,1093
-1.5,1094
-1.5,1095
-4.9,1096
-4.9,1097
-4.9,1098
-4.9,1099
-4.9,1100
-4.9,1101
-4.9,1102
-4.9,1103
-4.9,1104
-4.9,1105
-4.9,1106
-4.9,1107
-4.9,1108
-4.9,1109
-4.9,1110
-4.9,1111
-4.9,1112
-4.9,1113
-4.9,1114
-4.9,1115
-4.9,1116
-4.9,1117
-4.9,1118
-4.9,1119
-4.9,1120
-4.9,1121
-4.9,1122
-4.9,1123
-4.9,1124
-4.9,1125
-4.9,1126
-4.1,1127
-4.1,1128
-4.1,1129
-4.1,1130
-4.1,1131
-4.1,1132
-4.1,1133
-4.1,1134
-4.1,1135
-4.1,1136
-4.1,1137
-4.1,1138
-4.1,1139
-4.1,1140
-4.1,1141
-4.1,1142
-4.1,1143
-4.1,1144
-4.1,1145
-4.1,1146
-4.1,1147
-4.1,1148
-4.1,1149
-4.1,1150
-4.1,1151
-4.1,1152
-4.1,1153
-4.1,1154
0.7,1155
0.7,1156
0.7,1157
0.7,1158
0.7,1159
0.7,1160
0.7,1161
0.7,1162
0.7,1163
0.7,1164
0.7,1165
0.7,1166
0.7,1167
0.7,1168
0.7,1169
0.7,1170
0.7,1171
0.7,1172
0.7,1173
0.7,1174
0.7,1175
0.7,1176
0.7,1177
0.7,1178
0.7,1179
0.7,1180
0.7,1181
0.7,1182
0.7,1183
0.7,1184
0.7,1185
6.5,1186
6.5,1187
6.5,1188
6.5,1189
6.5,1190
6.5,1191
6.5,1192
6.5,1193
6.5,1194
6.5,1195
6.5,1196
6.5,1197
6.5,1198
6.5,1199
6.5,1200
6.5,1201
6.5,1202
6.5,1203
6.5,1204
6.5,1205
6.5,1206
6.5,1207
6.5,1208
6.5,1209
6.5,1210
6.5,1211
6.5,1212
6.5,1213
6.5,1214
6.5,1215
13.1,1216
13.1,1217
13.1,1218
13.1,1219
13.1,1220
13.1,1221
13.1,1222
13.1,1223
13.1,1224
13.1,1225
13.1,1226
13.1,1227
13.1,1228
13.1,1229
13.1,1230
13.1,1231
13.1,1232
13.1,1233
13.1,1234
13.1,1235
13.1,1236
13.1,1237
13.1,1238
13.1,1239
13.1,1240
13.1,1241
13.1,1242
13.1,1243
13.1,1244
13.1,1245
13.1,1246
18.2,1247
18.2,1248
18.2,1249
18.2,1250
18.2,1251
18.2,1252
18.2,1253
18.2,1254
18.2,1255
18.2,1256
18.2,1257
18.2,1258
18.2,1259
18.2,1260
18.2,1261
18.2,1262
18.2,1263
18.2,1264
18.2,1265
18.2,1266
18.2,1267
18.2,1268
18.2,1269
18.2,1270
18.2,1271
18.2,1272
18.2,1273
18.2,1274
18.2,1275
18.2,1276
20.9,1277
20.9,1278
20.9,1279
20.9,1280
20.9,1281
20.9,1282
20.9,1283
20.9,1284
20.9,1285
20.9,1286
20.9,1287
20.9,1288
20.9,1289
20.9,1290
20.9,1291
20.9,1292
20.9,1293
20.9,1294
20.9,1295
20.9,1296
20.9,1297
20.9,1298
20.9,1299
20.9,1300
20.9,1301
20.9,1302
20.9,1303
20.9,1304
20.9,1305
20.9,1306
20.9,1307
20.1,1308
20.1,1309
20.1,1310
20.1,1311
20.1,1312
20.1,1313
20.1,1314
20.1,1315
20.1,1316
20.1,1317
20.1,1318
20.1,1319
20.1,1320
20.1,1321
20.1,1322
20.1,1323
20.1,1324
20.1,1325
20.1,1326
20.1,1327
20.1,1328
20.1,1329
20.1,1330
20.1,1331
20.1,1332
20.1,1333
20.1,1334
20.1,1335
20.1,1336
20.1,1337
20.1,1338
16.4,1339
16.4,1340
16.4,1341
16.4,1342
16.4,1343
16.4,1344
16.4,1345
16.4,1346
16.4,1347
16.4,1348
16.4,1349
16.4,1350
16.4,1351
16.4,1352
16.4,1353
16.4,1354
16.4,1355
16.4,1356
16.4,1357
16.4,1358
16.4,1359
16.4,1360
16.4,1361
16.4,1362
16.4,1363
16.4,1364
16.4,1365
16.4,1366
16.4,1367
16.4,1368
10.4,1369
10.4,1370
10.4,1371
10.4,1372
10.4,1373
10.4,1374
10.4,1375
10.4,1376
10.4,1377
10.4,1378
10.4,1379
10.4,1380
10.4,1381
10.4,1382
10.4,1383
10.4,1384
10.4,1385
10.4,1386
10.4,1387
10.4,1388
10.4,1389
10.4,1390
10.4,1391
10.4,1392
10.4,1393
10.4,1394
10.4,1395
10.4,1396
10.4,1397
10.4,1398
10.4,1399
4.4,1400
4.4,1401
4.4,1402
4.4,1403
4.4,1404
4.4,1405
4.4,1406
4.4,1407
4.4,1408
4.4,1409
4.4,1410
4.4,1411
4.4,1412
4.4,1413
4.4,1414
4.4,1415
4.4,1416
4.4,1417
4.4,1418
4.4,1419
4.4,1420
4.4,1421
4.4,1422
4.4,1423
4.4,1424
4.4,1425
4.4,1426
4.4,1427
4.4,1428
4.4,1429
-1.5,1430
-1.5,1431
-1.5,1432
-1.5,1433
-1.5,1434
-1.5,1435
-1.5,1436
-1.5,1437
-1.5,1438
-1.5,1439
-1.5,1440
-1.5,1441
-1.5,1442
-1.5,1443
-1.5,1444
-1.5,1445
-1.5,1446
-1.5,1447
-1.5,1448
-1.5,1449
-1.5,1450
-1.5,1451
-1.5,1452
-1.5,1453
-1.5,1454
-1.5,1455
-1.5,1456
-1.5,1457
-1.5,1458
-1.5,1459
-1.5,1460
-4.9,1461
-4.9,1462
-4.9,1463
-4.9,1464
-4.9,1465
-4.9,1466
-4.9,1467
-4.9,1468
-4.9,1469
-4.9,1470
-4.9,1471
-4.9,1472
-4.9,1473
-4.9,1474
-4.9,1475
-4.9,1476
-4.9,1477
-4.9,1478
-4.9,1479
-4.9,1480
-4.9,1481
-4.9,1482
-4.9,1483
-4.9,1484
-4.9,1485
-4.9,1486
-4.9,1487
-4.9,1488
-4.9,1489
-4.9,1490
-4.9,1491
-4.1,1492
-4.1,1493
-4.1,1494
-4.1,1495
-4.1,1496
-4.1,1497
-4.1,1498
-4.1,1499
-4.1,1500
-4.1,1501
-4.1,1502
-4.1,1503
-4.1,1504
-4.1,1505
-4.1,1506
-4.1,1507
-4.1,1508
-4.1,1509
-4.1,1510
-4.1,1511
-4.1,1512
-4.1,1513
-4.1,1514
-4.1,1515
-4.1,1516
-4.1,1517
-4.1,1518
-4.1,1519
0.7,1520
0.7,1521
0.7,1522
0.7,1523
0.7,1524
0.7,1525
0.7,1526
0.7,1527
0.7,1528
0.7,1529
0.7,1530
0.7,1531
0.7,1532
0.7,1533
0.7,1534
0.7,1535
0.7,1536
0.7,1537
0.7,1538
0.7,1539
0.7,1540
0.7,1541
0.7,1542
0.7,1543
0.7,1544
0.7,1545
0.7,1546
0.7,1547
0.7,1548
0.7,1549
0.7,1550
6.5,1551
6.5,1552
6.5,1553
6.5,1554
6.5,1555
6.5,1556
6.5,1557
6.5,1558
6.5,1559
6.5,1560
6.5,1561
6.5,1562
6.5,1563
6.5,1564
6.5,1565
6.5,1566
6.5,1567
6.5,1568
6.5,1569
6.5,1570
6.5,1571
6.5,1572
6.5,1573
6.5,1574
6.5,1575
6.5,1576
6.5,1577
6.5,1578
6.5,1579
6.5,1580
13.1,1581
13.1,1582
13.1,1583
13.1,1584
13.1,1585
13.1,1586
13.1,1587
13.1,1588
13.1,1589
13.1,1590
13.1,1591
13.1,1592
13.1,1593
13.1,1594
13.1,1595
13.1,1596
13.1,1597
13.1,1598
13.1,1599
13.1,1600
13.1,1601
13.1,1602
13.1,1603
13.1,1604
13.1,1605
13.1,1606
13.1,1607
13.1,1608
13.1,1609
13.1,1610
13.1,1611
18.2,1612
18.2,1613
18.2,1614
18.2,1615
18.2,1616
18.2,1617
18.2,1618
18.2,1619
18.2,1620
18.2,1621
18.2,1622
18.2,1623
18.2,1624
18.2,1625
18.2,1626
18.2,1627
18.2,1628
18.2,1629
18.2,1630
18.2,1631
18.2,1632
18.2,1633
18.2,1634
18.2,1635
18.2,1636
18.2,1637
18.2,1638
18.2,1639
18.2,1640
18.2,1641
20.9,1642
20.9,1643
20.9,1644
20.9,1645
20.9,1646
20.9,1647
20.9,1648
20.9,1649
20.9,1650
20.9,1651
20.9,1652
20.9,1653
20.9,1654
20.9,1655
20.9,1656
20.9,1657
20.9,1658
20.9,1659
20.9,1660
20.9,1661
20.9,1662
20.9,1663
20.9,1664
20.9,1665
20.9,1666
20.9,1667
20.9,1668
20.9,1669
20.9,1670
20.9,1671
20.9,1672
20.1,1673
20.1,1674
20.1,1675
20.1,1676
20.1,1677
20.1,1678
20.1,1679
20.1,1680
20.1,1681
20.1,1682
20.1,1683
20.1,1684
20.1,1685
20.1,1686
20.1,1687
20.1,1688
20.1,1689
20.1,1690
20.1,1691
20.1,1692
20.1,1693
20.1,1694
20.1,1695
20.1,1696
20.1,1697
20.1,1698
20.1,1699
20.1,1700
20.1,1701
20.1,1702
20.1,1703
16.4,1704
16.4,1705
16.4,1706
16.4,1707
16.4,1708
16.4,1709
16.4,1710
16.4,1711
16.4,1712
16.4,1713
16.4,1714
16.4,1715
16.4,1716
16.4,1717
16.4,1718
16.4,1719
16.4,1720
16.4,1721
16.4,1722
16.4,1723
16.4,1724
16.4,1725
16.4,1726
16.4,1727
16.4,1728
16.4,1729
16.4,1730
16.4,1731
16.4,1732
16.4,1733
10.4,1734
10.4,1735
10.4,1736
10.4,1737
10.4,1738
10.4,1739
10.4,1740
10.4,1741
10.4,1742
10.4,1743
10.4,1744
10.4,1745
10.4,1746
10.4,1747
10.4,1748
10.4,1749
10.4,1750
10.4,1751
10.4,1752
10.4,1753
10.4,1754
10.4,1755
10.4,1756
10.4,1757
10.4,1758
10.4,1759
10.4,1760
10.4,1761
10.4,1762
10.4,1763
10.4,1764
4.4,1765
4.4,1766
4.4,1767
4.4,1768
4.4,1769
4.4,1770
4.4,1771
4.4,1772
4.4,1773
4.4,1774
4.4,1775
4.4,1776
4.4,1777
4.4,1778
4.4,1779
4.4,1780
4.4,1781
4.4,1782
4.4,1783
4.4,1784
4.4,1785
4.4,1786
4.4,1787
4.4,1788
4.4,1789
4.4,1790
4.4,1791
4.4,1792
4.4,1793
4.4,1794
-1.5,1795
-1.5,1796
-1.5,1797
-1.5,1798
-1.5,1799
-1.5,1800
-1.5,1801
-1.5,1802
-1.5,1803
-1.5,1804
-1.5,1805
-1.5,1806
-1.5,1807
-1.5,1808
-1.5,1809
-1.5,1810
-1.5,1811
-1.5,1812
-1.5,1813
-1.5,1814
-1.5,1815
-1.5,1816
-1.5,1817
-1.5,1818
-1.5,1819
-1.5,1820
-1.5,1821
-1.5,1822
-1.5,1823
-1.5,1824
-1.5,1825
-4.9,1826
-4.9,1827
-4.9,1828
-4.9,1829
-4.9,1830
-4.9,1831
-4.9,1832
-4.9,1833
-4.9,1834
-4.9,1835
-4.9,1836
-4.9,1837
-4.9,1838
-4.9,1839
-4.9,1840
-4.9,1841
-4.9,1842
-4.9,1843
-4.9,1844
-4.9,1845
-4.9,1846
-4.9,1847
-4.9,1848
-4.9,1849
-4.9,1850
-4.9,1851
-4.9,1852
-4.9,1853
-4.9,1854
-4.9,1855
-4.9,1856
-4.1,1857
-4.1,1858
-4.1,1859
-4.1,1860
-4.1,1861
-4.1,1862
-4.1,1863
-4.1,1864
-4.1,1865
-4.1,1866
-4.1,1867
-4.1,1868
-4.1,1869
-4.1,1870
-4.1,1871
-4.1,1872
-4.1,1873
-4.1,1874
-4.1,1875
-4.1,1876
-4.1,1877
-4.1,1878
-4.1,1879
-4.1,1880
-4.1,1881
-4.1,1882
-4.1,1883
-4.1,1884
0.7,1885
0.7,1886
0.7,1887
0.7,1888
0.7,1889
0.7,1890
0.7,1891
0.7,1892
0.7,1893
0.7,1894
0.7,1895
0.7,1896
0.7,1897
0.7,1898
0.7,1899
0.7,1900
0.7,1901
0.7,1902
0.7,1903
0.7,1904
0.7,1905
0.7,1906
0.7,1907
0.7,1908
0.7,1909
0.7,1910
0.7,1911
0.7,1912
0.7,1913
0.7,1914
0.7,1915
6.5,1916
6.5,1917
6.5,1918
6.5,1919
6.5,1920
6.5,1921
6.5,1922
6.5,1923
6.5,1924
6.5,1925
6.5,1926
6.5,1927
6.5,1928
6.5,1929
6.5,1930
6.5,1931
6.5,1932
6.5,1933
6.5,1934
6.5,1935
6.5,1936
6.5,1937
6.5,1938
6.5,1939
6.5,1940
6.5,1941
6.5,1942
6.5,1943
6.5,1944
6.5,1945
13.1,1946
13.1,1947
13.1,1948
13.1,1949
13.1,1950
13.1,1951
13.1,1952
13.1,1953
13.1,1954
13.1,1955
13.1,1956
13.1,1957
13.1,1958
13.1,1959
13.1,1960
13.1,1961
13.1,1962
13.1,1963
13.1,1964
13.1,1965
13.1,1966
13.1,1967
13.1,1968
13.1,1969
13.1,1970
13.1,1971
13.1,1972
13.1,1973
13.1,1974
13.1,1975
13.1,1976
18.2,1977
18.2,1978
18.2,1979
18.2,1980
18.2,1981
18.2,1982
18.2,1983
18.2,1984
18.2,1985
18.2,1986
18.2,1987
18.2,1988
18.2,1989
18.2,1990
18.2,1991
18.2,1992
18.2,1993
18.2,1994
18.2,1995
18.2,1996
18.2,1997
18.2,1998
18.2,1999
18.2,2000
18.2,2001
18.2,2002
18.2,2003
18.2,2004
18.2,2005
18.2,2006
20.9,2007
20.9,2008
20.9,2009
20.9,2010
20.9,2011
20.9,2012
20.9,2013
20.9,2014
20.9,2015
20.9,2016
20.9,2017
20.9,2018
20.9,2019
20.9,2020
20.9,2021
20.9,2022
20.9,2023
20.9,2024
20.9,2025
20.9,2026
20.9,2027
20.9,2028
20.9,2029
20.9,2030
20.9,2031
20.9,2032
20.9,2033
20.9,2034
20.9,2035
20.9,2036
20.9,2037
20.1,2038
20.1,2039
20.1,2040
20.1,2041
20.1,2042
20.1,2043
20.1,2044
20.1,2045
20.1,2046
20.1,2047
20.1,2048
20.1,2049
20.1,2050
20.1,2051
20.1,2052
20.1,2053
20.1,2054
20.1,2055
20.1,2056
20.1,2057
20.1,2058
20.1,2059
20.1,2060
20.1,2061
20.1,2062
20.1,2063
20.1,2064
20.1,2065
20.1,2066
20.1,2067
