day,stage,pop,age_group,process,infected
1004,r_a,0,a,r,FALSE
1004,a_a,73.7388338665532,a,a,FALSE
1004,q_a,361.2187894577072,a,q,FALSE
1004,q_n,5810.684624987152,n,q,FALSE
1005,__e,0,e,_,FALSE
1005,e_l,76772.37728445408,l,e,FALSE
1005,e_n,304.7509064504864,n,e,FALSE
1005,a_l,1757.0878413392402,l,a,FALSE
1005,a_n,19.623656995419452,n,a,FALSE
1005,h_l,0,l,h,FALSE
1005,q_l,2358192.0439859875,l,q,FALSE
1005,e_a,244.651984240739,a,e,FALSE
1005,r_a,0,a,r,FALSE
1005,a_a,68.58234222481657,a,a,FALSE
1005,q_a,337.77687378619453,a,q,FALSE
1005,q_n,5775.820517237229,n,q,FALSE
1006,__e,0,e,_,FALSE
1006,e_l,77517.80339953883,l,e,FALSE
1006,e_n,297.86289993954375,n,e,FALSE
1006,a_l,0,l,a,FALSE
1006,a_n,13.468262913439435,n,a,FALSE
1006,h_l,0,l,h,FALSE
1006,q_l,2344042.8917220715,l,q,FALSE
1006,e_a,250.80735781565534,a,e,FALSE
1006,r_a,0,a,r,FALSE
1006,a_a,66.82408285964125,a,a,FALSE
1006,q_a,326.8172252175155,a,q,FALSE
1006,q_n,5741.165594133806,n,q,FALSE
1007,__e,0,e,_,FALSE
1007,e_l,75118.31986697705,l,e,FALSE
1007,e_n,301.57656981958456,n,e,FALSE
1007,a_l,0,l,a,FALSE
1007,a_n,7.368306050219974,n,a,FALSE
1007,h_l,0,l,h,FALSE
1007,q_l,2329978.634371739,l,q,FALSE
1007,e_a,256.7083756429503,a,e,FALSE
1007,r_a,0,a,r,FALSE
1007,a_a,68.72472049284785,a,a,FALSE
1007,q_a,305.607858326473,a,q,FALSE
1007,q_n,7104.437726081373,n,q,FALSE
1008,__e,0,e,_,FALSE
1008,e_l,75118.31986697705,l,e,FALSE
1008,e_n,295.758985430612,n,e,FALSE
1008,a_l,0,l,a,FALSE
1008,a_n,0,n,a,FALSE
1008,h_l,0,l,h,FALSE
1008,q_l,2315998.7625655085,l,q,FALSE
1008,e_a,262.36371871209053,a,e,FALSE
1008,r_a,0,a,r,FALSE
1008,a_a,70.04514208292292,a,a,FALSE
1008,q_a,296.6034901651112,a,q,FALSE
1008,q_n,7061.811099724884,n,q,FALSE
1009,__e,0,e,_,FALSE
1009,e_l,75118.31986697705,l,e,FALSE
1009,e_n,292.92058537200984,n,e,FALSE
1009,a_l,0,l,a,FALSE
1009,a_n,0,n,a,FALSE
1009,h_l,0,l,h,FALSE
1009,q_l,2302102.7699901154,l,q,FALSE
1009,e_a,267.77334903895064,a,e,FALSE
1009,r_a,0,a,r,FALSE
1009,a_a,71.86545303282016,a,a,FALSE
1009,q_a,277.35489566435103,a,q,FALSE
1009,q_n,7019.440233126535,n,q,FALSE
1010,__e,0,e,_,FALSE
1010,e_l,75118.31986697705,l,e,FALSE
1010,e_n,292.92058537200984,n,e,FALSE
1010,a_l,0,l,a,FALSE
1010,a_n,0,n,a,FALSE
1010,h_l,0,l,h,FALSE
1010,q_l,2288290.1533701746,l,q,FALSE
1010,e_a,272.81901899674824,a,e,FALSE
1010,r_a,0,a,r,FALSE
1010,a_a,73.19776506287387,a,a,FALSE
1010,q_a,259.3554718663646,a,q,FALSE
1010,q_n,6977.323591727775,n,q,FALSE
1011,__e,0,e,_,FALSE
1011,e_l,75118.31986697705,l,e,FALSE
1011,e_n,282.2533966819664,n,e,FALSE
1011,a_l,0,l,a,FALSE
1011,a_n,0,n,a,FALSE
1011,h_l,0,l,h,FALSE
1011,q_l,2274560.4124499536,l,q,FALSE
1011,e_a,277.66092352514863,a,e,FALSE
1011,r_a,0,a,r,FALSE
1011,a_a,74.30615225675061,a,a,FALSE
1011,q_a,253.1913403762917,a,q,FALSE
1011,q_n,6935.459650177409,n,q,FALSE
1012,__e,0,e,_,FALSE
1012,e_l,75118.31986697705,l,e,FALSE
1012,e_n,282.2533966819664,n,e,FALSE
1012,a_l,0,l,a,FALSE
1012,a_n,0,n,a,FALSE
1012,h_l,0,l,h,FALSE
1012,q_l,2260913.049975254,l,q,FALSE
1012,e_a,282.30394359843757,a,e,FALSE
1012,r_a,0,a,r,FALSE
1012,a_a,75.8418676153759,a,a,FALSE
1012,q_a,236.76005212916354,a,q,FALSE
1012,q_n,6893.846892276344,n,q,FALSE
1013,__e,0,e,_,FALSE
1013,e_l,75118.31986697705,l,e,FALSE
1013,e_n,271.75906856372103,n,e,FALSE
1013,a_l,0,l,a,FALSE
1013,a_n,0,n,a,FALSE
1013,h_l,0,l,h,FALSE
1013,q_l,2247347.5716754026,l,q,FALSE
1013,e_a,286.76051645433733,a,e,FALSE
1013,r_a,0,a,r,FALSE
1013,a_a,76.79135341076567,a,a,FALSE
1013,q_a,231.88942875989883,a,q,FALSE
1013,q_n,6852.483810922686,n,q,FALSE
1014,__e,0,e,_,FALSE
1014,e_l,73586.0211668584,l,e,FALSE
1014,e_n,271.75906856372103,n,e,FALSE
1014,a_l,0,l,a,FALSE
1014,a_n,0,n,a,FALSE
1014,h_l,0,l,h,FALSE
1014,q_l,2233863.48624535,l,q,FALSE
1014,e_a,290.91646429688706,a,e,FALSE
1014,r_a,0,a,r,FALSE
1014,a_a,78.29789155975212,a,a,FALSE
1014,q_a,216.84056476734276,a,q,FALSE
1014,q_n,8343.667608175801,n,q,FALSE
1015,__e,0,e,_,FALSE
1015,e_l,73586.0211668584,l,e,FALSE
1015,e_n,271.75906856372103,n,e,FALSE
1015,a_l,0,l,a,FALSE
1015,a_n,0,n,a,FALSE
1015,h_l,0,l,h,FALSE
1015,q_l,2220460.305327878,l,q,FALSE
1015,e_a,296.74810030286363,a,e,FALSE
1015,r_a,0,a,r,FALSE
1015,a_a,77.39843447999345,a,a,FALSE
1015,q_a,202.76832273067987,a,q,FALSE
1015,q_n,8293.605602526746,n,q,FALSE
1016,__e,0,e,_,FALSE
1016,e_l,73586.0211668584,l,e,FALSE
1016,e_n,261.39291284447484,n,e,FALSE
1016,a_l,0,l,a,FALSE
1016,a_n,0,n,a,FALSE
1016,h_l,0,l,h,FALSE
1016,q_l,2207137.5434959107,l,q,FALSE
1016,e_a,305.2055201861222,a,e,FALSE
1016,r_a,0,a,r,FALSE
1016,a_a,73.52040340071746,a,a,FALSE
1016,q_a,199.97547880474514,a,q,FALSE
1016,q_n,8243.843968911586,n,q,FALSE
1017,__e,0,e,_,FALSE
1017,e_l,73586.0211668584,l,e,FALSE
1017,e_n,261.39291284447484,n,e,FALSE
1017,a_l,0,l,a,FALSE
1017,a_n,0,n,a,FALSE
1017,h_l,0,l,h,FALSE
1017,q_l,2193894.7182349353,l,q,FALSE
1017,e_a,313.37955516820006,a,e,FALSE
1017,r_a,0,a,r,FALSE
1017,a_a,70.20582100409051,a,a,FALSE
1017,q_a,186.99772557781876,a,q,FALSE
1017,q_n,8194.380905098116,n,q,FALSE
1018,__e,0,e,_,FALSE
1018,e_l,73586.0211668584,l,e,FALSE
1018,e_n,251.08194828927725,n,e,FALSE
1018,a_l,0,l,a,FALSE
1018,a_n,0,n,a,FALSE
1018,h_l,0,l,h,FALSE
1018,q_l,2180731.3499255255,l,q,FALSE
1018,e_a,321.0891910955798,a,e,FALSE
1018,r_a,0,a,r,FALSE
1018,a_a,66.71593373344847,a,a,FALSE
1018,q_a,185.1731505606123,a,q,FALSE
1018,q_n,8145.214619667528,n,q,FALSE
1019,__e,0,e,_,FALSE
1019,e_l,73586.0211668584,l,e,FALSE
1019,e_n,251.08194828927725,n,e,FALSE
1019,a_l,0,l,a,FALSE
1019,a_n,0,n,a,FALSE
1019,h_l,0,l,h,FALSE
1019,q_l,2167646.9618259724,l,q,FALSE
1019,e_a,328.5546280219661,a,e,FALSE
1019,r_a,0,a,r,FALSE
1019,a_a,63.82931237179511,a,a,FALSE
1019,q_a,173.15601992743845,a,q,FALSE
1019,q_n,8096.3433319495225,n,q,FALSE
1020,__e,0,e,_,FALSE
1020,e_l,73586.0211668584,l,e,FALSE
1020,e_n,251.08194828927725,n,e,FALSE
1020,a_l,0,l,a,FALSE
1020,a_n,0,n,a,FALSE
1020,h_l,0,l,h,FALSE
1020,q_l,2154641.0800550166,l,q,FALSE
1020,e_a,335.5157779344594,a,e,FALSE
1020,r_a,0,a,r,FALSE
1020,a_a,60.827864942171594,a,a,FALSE
1020,q_a,161.91876169054646,a,q,FALSE
1020,q_n,8047.7652719578255,n,q,FALSE
1021,__e,0,e,_,FALSE
1021,e_l,73586.0211668584,l,e,FALSE
1021,e_n,240.9188707686381,n,e,FALSE
1021,a_l,0,l,a,FALSE
1021,a_n,0,n,a,FALSE
1021,h_l,0,l,h,FALSE
1021,q_l,2141713.2335746866,l,q,FALSE
1021,e_a,323.5242401155765,a,e,FALSE
1021,r_a,18.49083078213397,a,r,FALSE
1021,a_a,58.05598323868053,a,a,FALSE
1021,q_a,161.57384220780722,a,q,FALSE
1021,q_n,7999.478680326079,n,q,FALSE
1022,__e,55472.49234640191,e,_,FALSE
1022,e_l,71940.17636648362,l,e,FALSE
1022,e_n,240.9188707686381,n,e,FALSE
1022,a_l,0,l,a,FALSE
1022,a_n,0,n,a,FALSE
1022,h_l,0,l,h,FALSE
1022,q_l,2128862.9541732385,l,q,FALSE
1022,e_a,329.86054009393274,a,e,FALSE
1022,r_a,0,a,r,FALSE
1022,a_a,55.825427202873385,a,a,FALSE
1022,q_a,151.08822934850946,a,q,FALSE
1022,q_n,9597.326608618901,n,q,FALSE
1023,__e,33427.55596772415,e,_,FALSE
1023,e_l,71940.17636648362,l,e,FALSE
1023,e_n,230.87243819756927,n,e,FALSE
1023,a_l,0,l,a,FALSE
1023,a_n,0,n,a,FALSE
1023,h_l,0,l,h,FALSE
1023,q_l,2116089.776448199,l,q,FALSE
1023,e_a,317.9042343603444,a,e,FALSE
1023,r_a,17.868347192042627,a,r,FALSE
1023,a_a,53.43491885684786,a,a,FALSE
1023,q_a,151.32953097203495,a,q,FALSE
1023,q_n,9539.742648967189,n,q,FALSE
1024,__e,87032.59754385203,e,_,FALSE
1024,e_l,71940.17636648362,l,e,FALSE
1024,e_n,230.87243819756927,n,e,FALSE
1024,a_l,0,l,a,FALSE
1024,a_n,0,n,a,FALSE
1024,h_l,0,l,h,FALSE
1024,q_l,2103393.23778951,l,q,FALSE
1024,e_a,323.6878394216238,a,e,FALSE
1024,r_a,0,a,r,FALSE
1024,a_a,51.55492039139848,a,a,FALSE
1024,q_a,141.5087403399038,a,q,FALSE
1024,q_n,9482.504193073386,n,q,FALSE
1025,__e,65794.52569367431,e,_,FALSE
1025,e_l,71940.17636648362,l,e,FALSE
1025,e_n,230.87243819756927,n,e,FALSE
1025,a_l,0,l,a,FALSE
1025,a_n,0,n,a,FALSE
1025,h_l,0,l,h,FALSE
1025,q_l,2090772.8783627728,l,q,FALSE
1025,e_a,312.08370583967286,a,e,FALSE
1025,r_a,17.014338619874653,a,r,FALSE
1025,a_a,49.48025006482095,a,a,FALSE
1025,q_a,132.32528683569896,a,q,FALSE
1025,q_n,9425.609167914945,n,q,FALSE
1026,__e,116837.54155329827,e,_,FALSE
1026,e_l,71940.17636648362,l,e,FALSE
1026,e_n,220.98819914331597,n,e,FALSE
1026,a_l,0,l,a,FALSE
1026,a_n,0,n,a,FALSE
1026,h_l,0,l,h,FALSE
1026,q_l,2078228.2410925962,l,q,FALSE
1026,e_a,317.17288533531666,a,e,FALSE
1026,r_a,0,a,r,FALSE
1026,a_a,47.52698148174981,a,a,FALSE
1026,q_a,133.6220484227139,a,q,FALSE
1026,q_n,9369.055512907455,n,q,FALSE
1027,__e,96738.18340883695,e,_,FALSE
1027,e_l,71940.17636648362,l,e,FALSE
1027,e_n,220.98819914331597,n,e,FALSE
1027,a_l,0,l,a,FALSE
1027,a_n,0,n,a,FALSE
1027,h_l,0,l,h,FALSE
1027,q_l,2065758.8716460406,l,q,FALSE
1027,e_a,322.2233581486114,a,e,FALSE
1027,r_a,0,a,r,FALSE
1027,a_a,46.00552308984042,a,a,FALSE
1027,q_a,124.95041537814663,a,q,FALSE
1027,q_n,9312.84117983001,n,q,FALSE
1028,__e,96738.18340883695,e,_,FALSE
1028,e_l,71940.17636648362,l,e,FALSE
1028,e_n,211.24598269239414,n,e,FALSE
1028,a_l,0,l,a,FALSE
1028,a_n,0,n,a,FALSE
1028,h_l,0,l,h,FALSE
1028,q_l,2053364.3184161643,l,q,FALSE
1028,e_a,311.0905435845477,a,e,FALSE
1028,r_a,15.877220563458355,a,r,FALSE
1028,a_a,44.25160294520064,a,a,FALSE
1028,q_a,126.5837593509441,a,q,FALSE
1028,q_n,9256.964132751029,n,q,FALSE
1029,__e,144369.84509921202,e,_,FALSE
1029,e_l,71940.17636648362,l,e,FALSE
1029,e_n,211.24598269239414,n,e,FALSE
1029,a_l,0,l,a,FALSE
1029,a_n,0,n,a,FALSE
1029,h_l,0,l,h,FALSE
1029,q_l,2041044.1325056672,l,q,FALSE
1029,e_a,315.8171279562795,a,e,FALSE
1029,r_a,0,a,r,FALSE
1029,a_a,42.908378275009156,a,a,FALSE
1029,q_a,118.36888820168095,a,q,FALSE
1029,q_n,9201.422347954524,n,q,FALSE
1030,__e,125729.63574035784,e,_,FALSE
1030,e_l,70205.72801564948,l,e,FALSE
1030,e_n,211.24598269239414,n,e,FALSE
1030,a_l,0,l,a,FALSE
1030,a_n,0,n,a,FALSE
1030,h_l,0,l,h,FALSE
1030,q_l,2028797.8677106332,l,q,FALSE
1030,e_a,305.08790540267523,a,e,FALSE
1030,r_a,15.166882897082042,a,r,FALSE
1030,a_a,41.32979029228706,a,a,FALSE
1030,q_a,110.68713526872784,a,q,FALSE
1030,q_n,10880.66216470093,n,q,FALSE
1031,__e,171230.28443160397,e,_,FALSE
1031,e_l,70205.72801564948,l,e,FALSE
1031,e_n,201.64984179694275,n,e,FALSE
1031,a_l,0,l,a,FALSE
1031,a_n,0,n,a,FALSE
1031,h_l,0,l,h,FALSE
1031,q_l,2016625.0805043695,l,q,FALSE
1031,e_a,309.2589723727535,a,e,FALSE
1031,r_a,0,a,r,FALSE
1031,a_a,39.844722012236645,a,a,FALSE
1031,q_a,113.10004382240031,a,q,FALSE
1031,q_n,10815.378191712725,n,q,FALSE
1032,__e,153535.1380472425,e,_,FALSE
1032,e_l,70205.72801564948,l,e,FALSE
1032,e_n,201.64984179694275,n,e,FALSE
1032,a_l,0,l,a,FALSE
1032,a_n,0,n,a,FALSE
1032,h_l,0,l,h,FALSE
1032,q_l,2004525.3300213432,l,q,FALSE
1032,e_a,298.9427479184532,a,e,FALSE
1032,r_a,14.501646079318437,a,r,FALSE
1032,a_a,38.747142593024726,a,a,FALSE
1032,q_a,105.76022162292551,a,q,FALSE
1032,q_n,10750.48592256245,n,q,FALSE
1033,__e,197040.0762851978,e,_,FALSE
1033,e_l,70205.72801564948,l,e,FALSE
1033,e_n,192.2027742103375,n,e,FALSE
1033,a_l,0,l,a,FALSE
1033,a_n,0,n,a,FALSE
1033,h_l,0,l,h,FALSE
1033,q_l,1992498.178041215,l,q,FALSE
1033,e_a,302.869548829637,a,e,FALSE
1033,r_a,0,a,r,FALSE
1033,a_a,37.40857279025625,a,a,FALSE
1033,q_a,108.34379741718205,a,q,FALSE
1033,q_n,10685.983007027075,n,q,FALSE
1034,__e,180174.3376438421,e,_,FALSE
1034,e_l,70205.72801564948,l,e,FALSE
1034,e_n,192.2027742103375,n,e,FALSE
1034,a_l,0,l,a,FALSE
1034,a_n,0,n,a,FALSE
1034,h_l,0,l,h,FALSE
1034,q_l,1980543.1889729677,l,q,FALSE
1034,e_a,292.9447677721682,a,e,FALSE
1034,r_a,13.87892434867427,a,r,FALSE
1034,a_a,36.44156416340827,a,a,FALSE
1034,q_a,101.31264002252387,a,q,FALSE
1034,q_n,10621.867108984912,n,q,FALSE
1035,__e,221811.1106898649,e,_,FALSE
1035,e_l,70205.72801564948,l,e,FALSE
1035,e_n,192.2027742103375,n,e,FALSE
1035,a_l,0,l,a,FALSE
1035,a_n,0,n,a,FALSE
1035,h_l,0,l,h,FALSE
1035,q_l,1968659.9298391298,l,q,FALSE
1035,e_a,296.6531025212469,a,e,FALSE
1035,r_a,0,a,r,FALSE
1035,a_a,35.23283827765581,a,a,FALSE
1035,q_a,94.73778170069676,a,q,FALSE
1035,q_n,10558.135906331003,n,q,FALSE
1036,__e,205771.89920104414,e,_,FALSE
1036,e_l,70205.72801564948,l,e,FALSE
1036,e_n,192.2027742103375,n,e,FALSE
1036,a_l,0,l,a,FALSE
1036,a_n,0,n,a,FALSE
1036,h_l,0,l,h,FALSE
1036,q_l,1956847.970260095,l,q,FALSE
1036,e_a,300.13588787619403,a,e,FALSE
1036,r_a,0,a,r,FALSE
1036,a_a,28.559941488559875,a,a,FALSE
1036,q_a,94.12674858323994,a,q,FALSE
1036,q_n,10494.787090893016,n,q,FALSE
1037,__e,205771.89920104414,e,_,FALSE
1037,e_l,70205.72801564948,l,e,FALSE
1037,e_n,182.96140003322287,n,e,FALSE
1037,a_l,0,l,a,FALSE
1037,a_n,0,n,a,FALSE
1037,h_l,0,l,h,FALSE
1037,q_l,1945106.8824385344,l,q,FALSE
1037,e_a,290.7210112528694,a,e,FALSE
1037,r_a,12.949755298602488,a,r,FALSE
1037,a_a,24.974814544822653,a,a,FALSE
1037,q_a,102.76103064155666,a,q,FALSE
1037,q_n,10431.818368347658,n,q,FALSE
1038,__e,244621.16509685162,e,_,FALSE
1038,e_l,70205.72801564948,l,e,FALSE
1038,e_n,182.96140003322287,n,e,FALSE
1038,a_l,0,l,a,FALSE
1038,a_n,0,n,a,FALSE
1038,h_l,0,l,h,FALSE
1038,q_l,1933436.2411439032,l,q,FALSE
1038,e_a,294.03469108614814,a,e,FALSE
1038,r_a,0,a,r,FALSE
1038,a_a,21.61424659442739,a,a,FALSE
1038,q_a,102.09824973431147,a,q,FALSE
1038,q_n,10369.227458137571,n,q,FALSE
1039,__e,229799.6282346078,e,_,FALSE
1039,e_l,70205.72801564948,l,e,FALSE
1039,e_n,182.96140003322287,n,e,FALSE
1039,a_l,0,l,a,FALSE
1039,a_n,0,n,a,FALSE
1039,h_l,0,l,h,FALSE
1039,q_l,1921835.62369704,l,q,FALSE
1039,e_a,297.40831947591096,a,e,FALSE
1039,r_a,0,a,r,FALSE
1039,a_a,18.196447866850818,a,a,FALSE
1039,q_a,101.43974358499996,a,q,FALSE
1039,q_n,10307.012093388747,n,q,FALSE
1040,__e,229799.6282346078,e,_,FALSE
1040,e_l,70205.72801564948,l,e,FALSE
1040,e_n,182.96140003322287,n,e,FALSE
1040,a_l,0,l,a,FALSE
1040,a_n,0,n,a,FALSE
1040,h_l,0,l,h,FALSE
1040,q_l,1910304.6099548577,l,q,FALSE
1040,e_a,300.5704349862303,a,e,FALSE
1040,r_a,0,a,r,FALSE
1040,a_a,14.989633716828576,a,a,FALSE
1040,q_a,100.78548462258743,a,q,FALSE
1040,q_n,10245.170020828415,n,q,FALSE
1041,__e,229799.6282346078,e,_,FALSE
1041,e_l,70205.72801564948,l,e,FALSE
1041,e_n,182.96140003322287,n,e,FALSE
1041,a_l,0,l,a,FALSE
1041,a_n,0,n,a,FALSE
1041,h_l,0,l,h,FALSE
1041,q_l,1898842.7822951286,l,q,FALSE
1041,e_a,303.53881649463585,a,e,FALSE
1041,r_a,0,a,r,FALSE
1041,a_a,11.981264075259443,a,a,FALSE
1041,q_a,100.13544545386493,a,q,FALSE
1041,q_n,10183.699000703444,n,q,FALSE
1042,__e,229799.6282346078,e,_,FALSE
1042,e_l,70205.72801564948,l,e,FALSE
1042,e_n,182.96140003322287,n,e,FALSE
1042,a_l,0,l,a,FALSE
1042,a_n,0,n,a,FALSE
1042,h_l,0,l,h,FALSE
1042,q_l,1887449.7256013579,l,q,FALSE
1042,e_a,306.5863324988459,a,e,FALSE
1042,r_a,0,a,r,FALSE
1042,a_a,8.898237548435818,a,a,FALSE
1042,q_a,99.48959886230229,a,q,FALSE
1042,q_n,10122.596806699223,n,q,FALSE
1043,__e,229799.6282346078,e,_,FALSE
1043,e_l,70205.72801564948,l,e,FALSE
1043,e_n,182.96140003322287,n,e,FALSE
1043,a_l,0,l,a,FALSE
1043,a_n,0,n,a,FALSE
1043,h_l,0,l,h,FALSE
1043,q_l,1876125.0272477497,l,q,FALSE
1043,e_a,309.4415588909973,a,e,FALSE
1043,r_a,0,a,r,FALSE
1043,a_a,6.0067974145676155,a,a,FALSE
1043,q_a,98.8479178069086,a,q,FALSE
1043,q_n,10061.861225859027,n,q,FALSE
1044,__e,229799.6282346078,e,_,FALSE
1044,e_l,70205.72801564948,l,e,FALSE
1044,e_n,182.96140003322287,n,e,FALSE
1044,a_l,0,l,a,FALSE
1044,a_n,0,n,a,FALSE
1044,h_l,0,l,h,FALSE
1044,q_l,1864868.2770842633,l,q,FALSE
1044,e_a,312.3799480392115,a,e,FALSE
1044,r_a,0,a,r,FALSE
1044,a_a,3.0367749015947365,a,a,FALSE
1044,q_a,98.21037542110007,a,q,FALSE
1044,q_n,10001.490058503874,n,q,FALSE
1045,__e,229799.6282346078,e,_,FALSE
1045,e_l,70205.72801564948,l,e,FALSE
1045,e_n,182.96140003322287,n,e,FALSE
1045,a_l,0,l,a,FALSE
1045,a_n,0,n,a,FALSE
1045,h_l,0,l,h,FALSE
1045,q_l,1853679.0674217576,l,q,FALSE
1045,e_a,315.13208092362856,a,e,FALSE
1045,r_a,0,a,r,FALSE
1045,a_a,0.25252884242064183,a,a,FALSE
1045,q_a,97.5769450115751,a,q,FALSE
1045,q_n,9941.481118152851,n,q,FALSE
1046,__e,229799.6282346078,e,_,FALSE
1046,e_l,70205.72801564948,l,e,FALSE
1046,e_n,173.98389893333382,n,e,FALSE
1046,a_l,0,l,a,FALSE
1046,a_n,0,n,a,FALSE
1046,h_l,0,l,h,FALSE
1046,q_l,1842556.9930172272,l,q,FALSE
1046,e_a,315.0988584843998,a,e,FALSE
1046,r_a,0,a,r,FALSE
1046,a_a,0.2598201478159784,a,a,FALSE
1046,q_a,105.92510115708578,a,q,FALSE
1046,q_n,9881.832231443934,n,q,FALSE
1047,__e,229799.6282346078,e,_,FALSE
1047,e_l,70205.72801564948,l,e,FALSE
1047,e_n,173.98389893333382,n,e,FALSE
1047,a_l,0,l,a,FALSE
1047,a_n,0,n,a,FALSE
1047,h_l,0,l,h,FALSE
1047,q_l,1831501.6510591237,l,q,FALSE
1047,e_a,302.7006652370576,a,e,FALSE
1047,r_a,12.418426448846104,a,r,FALSE
1047,a_a,0.2708214072073669,a,a,FALSE
1047,q_a,105.24191284915787,a,q,FALSE
1047,q_n,9822.54123805527,n,q,FALSE
1048,__e,267054.9075811461,e,_,FALSE
1048,e_l,70205.72801564948,l,e,FALSE
1048,e_n,173.98389893333382,n,e,FALSE
1048,a_l,0,l,a,FALSE
1048,a_n,0,n,a,FALSE
1048,h_l,0,l,h,FALSE
1048,q_l,1820512.6411527689,l,q,FALSE
1048,e_a,302.7231032288482,a,e,FALSE
1048,r_a,0,a,r,FALSE
1048,a_a,0.27791988851941324,a,a,FALSE
1048,q_a,104.56313092138907,a,q,FALSE
1048,q_n,9763.605990626938,n,q,FALSE
1049,__e,253307.4462646285,e,_,FALSE
1049,e_l,70205.72801564948,l,e,FALSE
1049,e_n,173.98389893333382,n,e,FALSE
1049,a_l,0,l,a,FALSE
1049,a_n,0,n,a,FALSE
1049,h_l,0,l,h,FALSE
1049,q_l,1809589.5653058523,l,q,FALSE
1049,e_a,302.7457229829208,a,e,FALSE
1049,r_a,0,a,r,FALSE
1049,a_a,0.28459128621963126,a,a,FALSE
1049,q_a,103.88872695381686,a,q,FALSE
1049,q_n,9705.024354683177,n,q,FALSE
1050,__e,253307.4462646285,e,_,FALSE
1050,e_l,70205.72801564948,l,e,FALSE
1050,e_n,173.98389893333382,n,e,FALSE
1050,a_l,0,l,a,FALSE
1050,a_n,0,n,a,FALSE
1050,h_l,0,l,h,FALSE
1050,q_l,1798732.0279140172,l,q,FALSE
1050,e_a,302.76860053624466,a,e,FALSE
1050,r_a,0,a,r,FALSE
1050,a_a,0.29079938593684784,a,a,FALSE
1050,q_a,103.21867270977978,a,q,FALSE
1050,q_n,9646.794208555079,n,q,FALSE
1051,__e,253307.4462646285,e,_,FALSE
1051,e_l,70205.72801564948,l,e,FALSE
1051,e_n,173.98389893333382,n,e,FALSE
1051,a_l,0,l,a,FALSE
1051,a_n,0,n,a,FALSE
1051,h_l,0,l,h,FALSE
1051,q_l,1787939.635746533,l,q,FALSE
1051,e_a,302.7917877834726,a,e,FALSE
1051,r_a,0,a,r,FALSE
1051,a_a,0.29649388640810925,a,a,FALSE
1051,q_a,102.55294013473525,a,q,FALSE
1051,q_n,9588.913443303749,n,q,FALSE
1052,__e,253307.4462646285,e,_,FALSE
1052,e_l,70205.72801564948,l,e,FALSE
1052,e_n,173.98389893333382,n,e,FALSE
1052,a_l,0,l,a,FALSE
1052,a_n,0,n,a,FALSE
1052,h_l,0,l,h,FALSE
1052,q_l,1777211.9979320539,l,q,FALSE
1052,e_a,302.8154169896489,a,e,FALSE
1052,r_a,0,a,r,FALSE
1052,a_a,0.3015439148476136,a,a,FALSE
1052,q_a,101.89150135508491,a,q,FALSE
1052,q_n,9531.379962643927,n,q,FALSE
1053,__e,253307.4462646285,e,_,FALSE
1053,e_l,70205.72801564948,l,e,FALSE
1053,e_n,173.98389893333382,n,e,FALSE
1053,a_l,0,l,a,FALSE
1053,a_n,0,n,a,FALSE
1053,h_l,0,l,h,FALSE
1053,q_l,1766548.7259444615,l,q,FALSE
1053,e_a,302.83963923699366,a,e,FALSE
1053,r_a,0,a,r,FALSE
1053,a_a,0.3057961345539965,a,a,FALSE
1053,q_a,101.23432867700758,a,q,FALSE
1053,q_n,9474.191682868062,n,q,FALSE
1054,__e,253307.4462646285,e,_,FALSE
1054,e_l,70205.72801564948,l,e,FALSE
1054,e_n,173.98389893333382,n,e,FALSE
1054,a_l,0,l,a,FALSE
1054,a_n,0,n,a,FALSE
1054,h_l,0,l,h,FALSE
1054,q_l,1755949.4335887947,l,q,FALSE
1054,e_a,302.86489256384033,a,e,FALSE
1054,r_a,0,a,r,FALSE
1054,a_a,0.3088147593279833,a,a,FALSE
1054,q_a,100.58139458529975,a,q,FALSE
1054,q_n,9417.346532770855,n,q,FALSE
1055,__e,253307.4462646285,e,_,FALSE
1055,e_l,70205.72801564948,l,e,FALSE
1055,e_n,173.98389893333382,n,e,FALSE
1055,a_l,0,l,a,FALSE
1055,a_n,0,n,a,FALSE
1055,h_l,0,l,h,FALSE
1055,q_l,1745413.7369872618,l,q,FALSE
1055,e_a,302.8924843566667,a,e,FALSE
1055,r_a,0,a,r,FALSE
1055,a_a,0.309287888691868,a,a,FALSE
1055,q_a,99.93267174222353,a,q,FALSE
1055,q_n,9360.842453574229,n,q,FALSE
1056,__e,253307.4462646285,e,_,FALSE
1056,e_l,70205.72801564948,l,e,FALSE
1056,e_n,165.25286927690016,n,e,FALSE
1056,a_l,0,l,a,FALSE
1056,a_n,0,n,a,FALSE
1056,h_l,0,l,h,FALSE
1056,q_l,1734941.2545653381,l,q,FALSE
1056,e_a,302.9198423520664,a,e,FALSE
1056,r_a,0,a,r,FALSE
1056,a_a,0.3097695539626137,a,a,FALSE
1056,q_a,108.01916264279578,a,q,FALSE
1056,q_n,9304.677398852784,n,q,FALSE
1057,__e,253307.4462646285,e,_,FALSE
1057,e_l,70205.72801564948,l,e,FALSE
1057,e_n,165.25286927690016,n,e,FALSE
1057,a_l,0,l,a,FALSE
1057,a_n,0,n,a,FALSE
1057,h_l,0,l,h,FALSE
1057,q_l,1724531.6070379461,l,q,FALSE
1057,e_a,291.0810789128599,a,e,FALSE
